1,Age,Gender,Education,Country,Ethnicity,NScore,EScore,OScore,AScore,CScore,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,LSD,Meth,Mushrooms,Nicotine
702,45-54,Male,E1,UK,White,26,47,49,48,49,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
703,35-44,Female,E7,UK,White,32,44,50,41,42,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
704,55-64,Male,E7,UK,White,23,45,45,37,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
705,35-44,Male,E5,USA,White,28,38,42,39,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
706,18-24,Male,E5,UK,White,23,42,53,55,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
707,18-24,Female,E7,UK,White,34,33,36,40,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
708,25-34,Male,E7,UK,White,35,52,48,42,38,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
709,18-24,Male,E5,UK,White,40,36,43,48,49,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0
710,18-24,Male,E6,UK,White,27,38,41,47,45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
711,18-24,Male,E7,UK,White,45,41,50,39,32,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1
712,18-24,Male,E5,USA,White,30,39,40,50,45,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
713,25-34,Female,E8,UK,White,41,42,51,44,49,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
714,18-24,Male,E7,USA,White,41,45,52,54,42,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
715,18-24,Male,E6,UK,White,43,47,49,36,40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
716,18-24,Female,E5,USA,White,42,43,53,54,44,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
717,18-24,Male,E5,UK,White,35,29,37,39,28,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
718,35-44,Male,E7,USA,White,28,34,44,44,44,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
719,18-24,Male,E2,Other,White,35,31,41,39,40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
720,55-64,Male,E7,UK,White,32,33,41,40,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
721,35-44,Male,E5,UK,White,48,45,52,42,49,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
722,35-44,Female,E6,UK,White,51,35,48,48,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
723,55-64,Male,E6,UK,White,35,38,46,39,39,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
724,25-34,Female,E7,UK,White,27,49,48,49,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
725,35-44,Female,E5,UK,White,47,36,51,48,39,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
726,25-34,Female,E8,UK,White,39,44,51,53,44,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1
727,18-24,Male,E6,UK,White,56,33,51,35,38,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
728,25-34,Female,E8,UK,Mixed-White/Black,39,44,42,44,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
729,18-24,Male,E5,Canada,White,23,41,51,41,30,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
731,35-44,Female,E7,UK,White,43,40,39,43,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
732,18-24,Male,E5,UK,White,28,48,44,42,38,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
733,18-24,Female,E7,UK,White,48,44,51,42,42,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
734,35-44,Male,E2,UK,Mixed-White/Asian,42,41,48,41,40,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
735,18-24,Male,E5,UK,White,43,47,55,33,28,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
736,25-34,Female,E7,UK,White,38,53,59,53,37,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
737,25-34,Male,E7,UK,White,31,27,26,33,33,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1
738,25-34,Male,E7,UK,White,26,51,46,44,55,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
739,18-24,Female,E4,Other,White,48,41,55,51,46,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1
740,25-34,Male,E8,Other,White,35,30,49,40,38,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
741,35-44,Male,E5,UK,White,24,41,50,51,37,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
743,45-54,Female,E8,UK,White,44,38,48,48,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
744,35-44,Female,E7,UK,White,42,41,41,37,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
745,25-34,Male,E2,UK,White,32,40,42,37,47,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
746,45-54,Male,E5,UK,White,27,41,46,47,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
747,25-34,Female,E2,UK,White,43,42,38,46,39,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
748,25-34,Female,E8,UK,White,35,43,49,45,45,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
749,35-44,Female,E2,UK,White,40,36,36,43,28,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
750,35-44,Female,E9,UK,White,21,46,39,53,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
751,35-44,Male,E8,UK,White,34,40,46,50,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
752,25-34,Female,E6,UK,White,17,49,33,50,50,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
753,25-34,Male,E5,Other,White,51,38,53,52,28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
754,25-34,Female,E8,UK,White,40,47,42,51,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
755,25-34,Male,E9,UK,White,27,43,55,50,38,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
756,18-24,Male,E5,USA,White,23,50,56,48,56,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
757,18-24,Female,E8,UK,Mixed-White/Asian,42,42,42,44,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
758,18-24,Female,E5,Republic of Ireland,White,56,37,45,48,25,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
759,18-24,Male,E5,USA,White,40,44,46,42,40,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
760,18-24,Male,E9,UK,White,14,51,50,50,44,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1
761,25-34,Male,E7,Canada,White,36,33,40,40,37,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1
762,18-24,Male,E5,USA,White,52,42,38,40,23,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
763,25-34,Female,E7,Australia,White,24,45,55,50,43,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1
764,18-24,Female,E7,UK,White,47,45,50,49,30,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
765,18-24,Male,E2,UK,White,40,33,53,47,34,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
766,18-24,Male,E5,USA,White,42,41,58,48,42,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
767,18-24,Male,E5,USA,White,46,34,48,56,37,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1
768,25-34,Male,E8,New Zealand,White,44,35,47,38,40,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
769,18-24,Female,E6,USA,Other,32,44,47,41,47,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
770,25-34,Male,E7,Australia,White,46,41,50,46,47,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
771,18-24,Male,E5,USA,White,42,28,37,43,35,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1
772,18-24,Female,E8,UK,Asian,41,30,33,49,44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
773,45-54,Male,E7,UK,White,48,30,43,39,28,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0
774,45-54,Female,E6,Canada,White,46,31,44,41,38,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
775,18-24,Male,E4,Other,White,25,37,50,45,42,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
776,18-24,Female,E5,Other,White,21,43,52,41,28,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1
777,25-34,Male,E5,USA,White,37,37,40,41,42,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
778,18-24,Male,E5,USA,Mixed-White/Asian,41,44,51,39,38,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
779,18-24,Male,E5,Canada,White,54,40,58,40,37,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
780,45-54,Male,E4,UK,White,18,47,44,47,39,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
781,18-24,Female,E6,USA,White,46,24,45,46,42,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
782,35-44,Male,E6,USA,White,46,33,40,34,36,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
783,18-24,Male,E5,USA,Other,47,31,48,43,33,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1
784,18-24,Female,E5,USA,White,44,37,52,46,38,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1
785,18-24,Female,E5,USA,White,33,43,52,43,49,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0
786,18-24,Male,E8,USA,White,49,34,52,43,44,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1
787,18-24,Male,E6,Other,White,30,40,47,41,29,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
788,35-44,Male,E6,Other,White,44,36,47,38,43,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
789,18-24,Male,E6,UK,White,21,48,42,39,33,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
790,18-24,Male,E5,UK,White,19,41,51,44,47,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
791,18-24,Male,E7,Australia,White,34,37,52,39,36,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
792,18-24,Male,E5,USA,White,42,39,50,32,41,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
793,18-24,Male,E5,Other,White,44,44,48,36,31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
794,25-34,Male,E5,UK,White,36,53,44,39,42,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
795,25-34,Male,E7,UK,White,35,36,54,51,38,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
796,18-24,Male,E5,USA,White,47,36,44,39,49,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0
797,18-24,Male,E5,USA,White,40,33,44,46,41,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
798,18-24,Female,E7,UK,White,30,45,49,47,50,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
799,25-34,Female,E5,USA,White,37,47,51,41,47,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
800,35-44,Female,E5,UK,White,48,44,55,46,37,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
801,18-24,Male,E5,Canada,White,25,41,46,46,54,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
802,25-34,Male,E5,USA,White,41,37,45,47,34,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
803,18-24,Male,E4,Republic of Ireland,White,31,42,47,38,37,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
804,45-54,Female,E7,USA,White,37,33,39,48,40,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
805,25-34,Male,E5,USA,White,41,32,43,49,42,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
806,18-24,Female,E7,Canada,White,54,29,55,31,45,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
807,25-34,Male,E5,USA,White,33,41,44,40,35,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
808,18-24,Male,E3,Australia,White,32,45,51,47,35,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
809,18-24,Female,E5,USA,White,46,45,53,36,38,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
810,18-24,Male,E7,USA,White,40,26,39,48,30,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
811,18-24,Male,E6,UK,White,21,34,37,54,41,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
812,18-24,Male,E4,USA,White,21,45,53,37,39,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0
813,45-54,Female,E7,USA,White,48,51,52,30,29,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1
814,18-24,Male,E5,USA,White,47,35,46,34,35,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1
815,25-34,Male,E7,USA,White,41,36,51,32,45,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
816,18-24,Male,E5,UK,White,29,40,43,37,44,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
817,18-24,Male,E5,Canada,White,57,42,48,37,34,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1
818,18-24,Female,E5,USA,White,37,33,46,46,47,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
819,45-54,Male,E9,Australia,White,42,41,52,57,44,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
820,25-34,Female,E8,UK,White,51,34,46,41,33,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
822,18-24,Female,E7,USA,White,32,42,45,42,43,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1
823,18-24,Male,E5,UK,White,35,47,51,40,45,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
824,18-24,Male,E5,USA,White,35,41,51,45,39,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1
825,18-24,Male,E5,Other,Mixed-Black/Asian,36,38,45,29,26,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
826,18-24,Male,E7,Australia,White,42,24,26,49,31,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
827,18-24,Male,E7,USA,White,41,44,47,36,50,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
828,18-24,Male,E5,USA,White,37,49,54,35,36,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
829,18-24,Male,E7,Other,White,27,43,46,38,39,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
830,25-34,Female,E9,Australia,White,52,43,53,47,43,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
831,18-24,Male,E5,USA,White,37,44,57,51,40,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
832,18-24,Male,E6,UK,White,39,37,41,49,41,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
833,18-24,Male,E5,USA,White,45,34,47,47,41,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
834,25-34,Female,E8,USA,White,37,33,55,44,46,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1
835,45-54,Female,E9,USA,White,36,41,46,38,36,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
836,25-34,Female,E8,USA,White,44,35,46,41,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
837,18-24,Male,E7,USA,White,41,33,43,42,41,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
838,18-24,Male,E7,Australia,White,21,41,46,41,30,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0
839,45-54,Male,E8,USA,White,32,42,47,35,44,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
840,18-24,Male,E5,Australia,White,21,51,50,46,48,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
841,18-24,Male,E4,UK,White,43,40,58,44,30,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1
842,25-34,Male,E7,USA,White,38,30,50,24,42,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
843,18-24,Male,E5,USA,White,30,39,52,40,32,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
844,18-24,Male,E5,USA,White,29,40,48,54,50,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0
845,25-34,Female,E5,USA,White,41,37,47,36,40,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
846,18-24,Female,E5,USA,White,39,45,53,50,38,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
847,35-44,Male,E5,USA,White,45,28,36,42,44,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
848,18-24,Female,E6,Canada,White,41,37,35,50,37,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
849,25-34,Male,E7,USA,White,42,37,48,30,35,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
850,18-24,Male,E4,USA,White,41,44,53,36,39,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
851,55-64,Male,E8,USA,White,21,40,54,51,45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
852,18-24,Male,E8,Other,White,40,33,49,41,45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
853,18-24,Male,E5,USA,White,28,49,55,49,43,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0
854,25-34,Male,E7,USA,White,43,41,36,35,32,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
855,18-24,Male,E5,USA,White,36,40,55,44,40,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
856,18-24,Female,E5,USA,White,32,41,46,42,34,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
857,18-24,Male,E2,Canada,Mixed-White/Black,41,45,50,36,33,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
858,25-34,Male,E5,UK,White,26,43,57,53,45,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1
859,18-24,Male,E6,USA,Mixed-White/Asian,41,48,45,47,54,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
860,25-34,Male,E3,Canada,White,49,34,43,30,29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
861,18-24,Male,E5,USA,White,26,54,53,42,48,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
862,18-24,Female,E5,Other,Asian,46,31,53,36,32,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
863,25-34,Male,E5,Other,White,42,45,53,40,28,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
864,18-24,Male,E7,UK,White,36,39,45,39,39,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
865,18-24,Male,E5,Canada,White,20,48,58,48,48,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
866,18-24,Male,E5,Republic of Ireland,White,51,36,45,32,37,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
867,18-24,Female,E5,USA,White,34,47,42,39,36,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
868,18-24,Male,E5,Canada,White,40,32,50,47,36,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
869,18-24,Female,E5,USA,White,35,48,55,48,54,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
870,18-24,Female,E5,USA,White,24,42,51,49,52,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1
871,45-54,Male,E6,UK,White,51,35,52,41,28,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
872,25-34,Male,E7,USA,White,45,34,53,40,49,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
873,18-24,Male,E8,USA,White,38,50,47,32,34,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
874,25-34,Female,E8,USA,White,29,37,46,47,40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
875,18-24,Female,E5,UK,White,50,27,47,38,23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
876,25-34,Female,E8,USA,White,38,32,42,45,34,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
877,18-24,Female,E5,USA,Other,43,42,55,43,36,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
878,35-44,Male,E6,USA,Other,48,24,51,30,39,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0
879,25-34,Male,E5,Australia,White,27,43,51,46,25,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
880,18-24,Female,E7,USA,White,30,49,52,43,43,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
881,25-34,Male,E8,USA,White,48,40,44,42,41,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
882,18-24,Female,E1,USA,White,42,39,52,40,31,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
883,35-44,Male,E5,USA,White,51,32,48,39,36,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0
884,25-34,Female,E5,USA,White,25,49,54,37,41,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
885,18-24,Male,E5,USA,White,36,48,51,45,37,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1
886,18-24,Male,E5,USA,Other,50,40,48,48,41,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
887,25-34,Male,E5,Other,White,46,19,47,43,41,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
888,18-24,Male,E7,UK,White,40,37,47,41,42,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
889,18-24,Male,E7,UK,White,31,55,51,52,43,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0
890,18-24,Female,E5,USA,White,26,49,56,54,36,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
891,18-24,Female,E5,USA,White,40,45,54,50,46,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
892,18-24,Male,E5,USA,Other,37,46,53,47,46,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
893,25-34,Male,E5,Republic of Ireland,White,22,53,52,43,48,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
894,25-34,Male,E5,Other,White,37,37,33,27,41,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1
895,25-34,Male,E5,USA,White,46,29,48,18,30,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
896,25-34,Female,E3,UK,White,60,24,40,36,24,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
897,18-24,Male,E5,Other,White,23,27,46,27,40,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
898,18-24,Female,E6,UK,White,20,38,47,44,37,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
899,25-34,Male,E8,USA,White,28,47,45,44,45,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
900,25-34,Male,E7,USA,White,53,38,43,40,34,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
901,18-24,Female,E5,USA,White,53,33,39,37,34,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
902,18-24,Male,E7,Canada,White,15,51,35,12,41,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
903,18-24,Male,E5,UK,Black,36,33,49,39,35,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
904,25-34,Female,E8,USA,White,38,35,48,39,33,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
905,18-24,Male,E4,USA,White,35,46,46,46,37,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
906,35-44,Female,E7,USA,White,46,38,53,36,45,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
907,18-24,Male,E5,USA,White,49,39,45,27,33,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
908,25-34,Male,E6,Other,White,40,42,47,43,54,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
909,35-44,Male,E7,Australia,White,24,42,41,34,45,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
910,18-24,Male,E5,USA,Other,33,40,44,48,36,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
911,18-24,Male,E7,USA,White,37,44,46,34,42,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
912,25-34,Female,E5,USA,Other,49,43,53,37,28,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1
913,18-24,Female,E5,USA,White,55,19,32,43,31,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
914,18-24,Male,E5,USA,White,43,30,41,34,36,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
915,35-44,Male,E7,USA,White,39,29,34,32,47,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
916,18-24,Female,E5,USA,White,25,54,54,49,48,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
917,25-34,Female,E3,USA,White,56,20,42,28,19,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
918,18-24,Male,E4,USA,Mixed-White/Black,38,40,46,40,48,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
919,25-34,Male,E2,USA,White,40,39,45,42,38,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0
920,18-24,Female,E5,USA,White,52,28,45,53,45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
921,18-24,Male,E4,Canada,White,38,49,58,41,34,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
922,35-44,Male,E8,UK,White,33,38,41,38,43,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
923,18-24,Male,E5,Other,White,25,43,53,34,45,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1
924,18-24,Male,E1,Australia,White,37,38,46,46,33,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1
925,18-24,Male,E5,USA,White,25,30,41,35,33,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
926,25-34,Male,E4,USA,White,48,31,29,36,36,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1
927,18-24,Male,E2,USA,White,46,29,48,44,35,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
928,18-24,Male,E6,USA,White,28,48,50,50,37,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
929,25-34,Male,E5,USA,White,38,31,52,38,40,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
930,25-34,Male,E5,USA,White,30,49,56,53,46,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
931,18-24,Female,E5,UK,Other,33,46,51,45,40,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
932,35-44,Male,E2,UK,White,29,35,42,44,37,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
933,25-34,Female,E7,Australia,White,43,35,54,49,45,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
934,18-24,Female,E3,USA,White,47,26,46,50,36,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1
935,18-24,Female,E7,UK,White,33,40,53,47,54,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
936,18-24,Female,E5,USA,White,24,47,54,45,36,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
